FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,TAPU_DURUMU,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL
75000,BURSA,MUDANYA,MIRZAOBA,109255-68,ZEYTINLIK,579,MUSTAKIL PARSEL,MUDANYA,,,,,0,0,1,0,1,0,1,0
1500000,BALIKESIR,EDREMIT,NARLI,119494-33,ZEYTINLIK,16092,MUSTAKIL PARSEL,EDREMIT,,,,,0,0,1,0,1,0,0,0
565000,MALATYA,YESILYURT,GUNDUZBEY,110592-135,I_K,945,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,0,0
120000,TEKIRDAG,SARKOY,ISTIKLAL,118555-12,I_K,320,MUSTAKIL PARSEL,,,,,,0,1,0,1,0,0,1,0
610000,KAYSERI,TALAS,ENDURLUK,95571-134,TARLA,5350,,,,,,,0,0,0,0,1,0,0,0
817000,MUGLA,ORTACA,FEVZIYE,119964-39,I_K,817,MUSTAKIL PARSEL,ORTACA,1000.0,122.0,130.0,,0,0,1,0,1,0,0,0
715000,ANKARA,ETIMESGUT,FEVZIYE,86918-1663,TARLA,5563,,ETIMESGUT,,108.0,44.0,,0,0,0,0,1,0,0,0
2600000,ANKARA,GOLBASI,KIZILCASAR,90329-132,I_K,3000,MUSTAKIL PARSEL,GOLBASI,,,,,0,0,1,0,1,0,1,0
39500,ANKARA,CUBUK,KARATAS,93630-388,TARLA,2748,,CUBUK BELEDIYEDI,,,,,0,0,0,0,1,0,0,0
9500000,ANKARA,ETIMESGUT,SEHITALI,6675-7967,I_K,10002,MUSTAKIL PARSEL,,870.0,49112.0,6.0,,0,0,1,0,1,0,1,0
342000,BURSA,NILUFER,AKCALAR,692168-73,TARLA,2300,,,,,,,0,0,0,0,1,0,0,0
65000,CANAKKALE,CAN,CALTIKARA,1421-461,M_A,730,,,,,,,0,0,0,0,1,0,0,0
135000,BALIKESIR,SINDIRGI,CAVDAROGLU,119904-9,I_K,306,,,,,,,0,0,0,0,1,0,0,0
1250000,ANKARA,ETIMESGUT,FEVZIYE,4077-1936,TARLA,11907,MUSTAKIL PARSEL,ETIMESGUT,,,,,0,0,1,0,1,0,1,0
4700000,DENIZLI,PAMUKKALE,TOPRAKLIK,15359-10104,I_T,436,,,,,,,0,0,1,0,1,0,0,0
360000,MERSIN(ICEL),TARSUS,KARADIRLIK,117052-148,TARLA,6000,,,,,,,0,0,0,0,1,0,0,0
125000,ANKARA,MAMAK,KUTLUDUGUN,113466-184,I_K,627,MUSTAKIL PARSEL,MAMAK,200.0,1.0,2.0,1000.0,0,0,1,0,1,0,1,0
150000,EDIRNE,MERKEZ,KOCA SINAN,100797-285,TARLA,3171,HISSELI TAPU,,,,,,0,0,1,0,1,0,0,0
1860000,ANKARA,ETIMESGUT,BALIKUYUMCU,60419-378,TARLA,12000,,,,,,,0,0,0,0,1,0,0,0
880000,ANTALYA,KUMLUCA,KARSIYAKA,62207-327,TARLA,24000,MUSTAKIL PARSEL,KUMLUCA,35.0,0.0,0.0,,0,1,0,0,1,0,1,0
127000,CANAKKALE,BIGA,BEKIRLI,116658-19,TARLA,5500,MUSTAKIL PARSEL,BIGA,23000.0,,1206.0,,0,1,0,0,1,0,0,0
880000,IZMIR,CESME,MUSALLA,4993-3115,TARLA,3935,MUSTAKIL PARSEL,CESME,,,,,0,0,0,0,1,0,1,0
220000,TEKIRDAG,SARAY,YUVALI,116478-24,TARLA,7160,MUSTAKIL PARSEL,SARAY,,,943.0,,0,1,0,0,1,0,1,0
260000,KOCAELI,KARAMURSEL,CAMCUKUR,8508-1721,I_K,498,,,,,,,0,0,0,0,1,0,0,0
2800000,BARTIN,MERKEZ,ESENYURT,95779-364,M_A,10495,,,,111.0,14.0,,0,0,0,0,1,0,0,0
460000,MANISA,GORDES,BAYAT,78382-1296,TARLA,40000,,,,,,,0,0,0,0,1,0,0,0
215000,ORDU,UNYE,FEVZI CAKMAK,108991-113,I_K,200,,,,,,,0,0,0,0,1,0,0,0
480000,SINOP,MERKEZ,KORUCUK,111874-231,I_K,387,MUSTAKIL PARSEL,SINOP,,,,,0,0,1,0,1,0,1,0
215000,CANAKKALE,EZINE,MAHMUDIYE (ATATURK),88682-450,TARLA,13000,MUSTAKIL PARSEL,,17.0,,,,0,0,1,0,1,0,1,0
680000,ANTALYA,KORKUTELI,LEYLEK,21055-2021,TARLA,34000,MUSTAKIL PARSEL,KORKUTELI,,,,,0,0,0,0,1,0,1,0
1300000,KIRKLARELI,LULEBURGAZ,TURGUTBEY,117871-24,TARLA,15800,MUSTAKIL PARSEL,LULEBURGAZ,,,2213.0,10000.0,0,0,1,0,1,0,0,1
220000,AYDIN,KUSADASI,KIRAZLI,51582-2191,TARLA,1317,MUSTAKIL PARSEL,KUSADASI,,121.0,22.0,,0,0,1,0,1,0,1,0
1700000,KASTAMONU,MERKEZ,GOLKOY,120971-11,TARLA,4000,BILINMIYOR,KASTAMONU BELEDIYESI,425.0,161.0,63.0,,0,0,1,0,1,0,1,0
115000,HATAY,KIRIKHAN,GAZI,116288-78,I_K,303,,,,,,,0,0,0,0,1,0,0,0
3250000,HATAY,ISKENDERUN,MUSTAFA KEMAL,109038-7,OKUL,15250,MUSTAKIL PARSEL,ISKENDERUN,,,,,0,0,1,0,1,0,1,0
500000,GIRESUN,KESAP,FINDIKLI,111639-79,K_T,1500,MUSTAKIL PARSEL,KESAP,50.0,936.0,456.0,2000.0,0,0,1,0,1,0,1,0
200000,CANAKKALE,GELIBOLU,BAYIRKOY,84164-326,TARLA,1226,MUSTAKIL PARSEL,,,212.0,1.0,,0,0,1,0,1,0,0,0
180000,TEKIRDAG,SULEYMANPASA,BARBAROS,80704-1741,I_K,438,MUSTAKIL PARSEL,,,,,,0,0,1,1,0,0,1,0
1600000,TEKIRDAG,ERGENE,VELIMESE,82667-645,I_S,5000,,,,,,,0,0,0,0,1,0,0,0
60000,EDIRNE,UZUNKOPRU,DANISMENT,118648-44,TARLA,5300,MUSTAKIL PARSEL,UZUNKOPRU,11.0,0.0,146.0,500.0,0,0,1,0,1,0,1,0
1092000,OSMANIYE,BAHCE,YESIL YURT,94210-301,I_K,3122,,,,,,,0,0,0,1,0,0,0,0
1350000,ISTANBUL,KAGITHANE,CELIKTEPE,117302-49,I_K,110,,KAGITHANE,,9596.0,28.0,21000.0,0,0,0,1,0,0,0,0
175000,ANTALYA,DOSEMEALTI,BIYIKLI,89150-148,I_K,406,,,,,,,0,0,0,0,1,0,0,0
190000,BURSA,IZNIK,GOLLUCE,66001-226,ZEYTINLIK,3400,,,,,,,0,0,0,1,0,0,0,0
220000,TEKIRDAG,ERGENE,BAKIRCA,36069-345,I_K,696,MUSTAKIL PARSEL,,696.0,0.0,2064.0,,0,0,1,0,1,0,1,0
75000,KONYA,SELCUKLU,AKSEMSETTIN,63450-94,I_K,442,HISSELI TAPU,SELCUKLU,610.0,16763.0,1.0,,0,0,1,0,1,0,1,0
2200000,TEKIRDAG,CORLU,TURKGUCU OSB,114899-22,I_T,991,,,,,,,0,0,0,0,1,0,0,0
685000,IZMIR,BERGAMA,YUKARIBEY,95191-147,CIFTLIK,35250,MUSTAKIL PARSEL,BERGAMA,,,,,0,0,0,0,1,0,0,0
205000,BALIKESIR,GONEN,AKCAPINAR,67944-247,TARLA,10700,MUSTAKIL PARSEL,,,,91.0,,0,1,0,0,1,0,1,0
160000,ANKARA,ETIMESGUT,YUKARIYURTCU,86604-3971,I_K,350,HISSELI TAPU,ETIMESGUT,450.0,62616.0,,,0,0,1,1,0,0,1,0
11000000,ANKARA,GOLBASI,OGULBEY,25511-6867,TARLA,106000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,1
6000000,KOCAELI,GEBZE,MEVLANA,46877-865,I_T,945,MUSTAKIL PARSEL,GEBZE,,,,3900.0,0,0,1,0,1,0,1,0
685000,SAMSUN,ATAKUM,BUYUKKOLPINAR,92198-236,I_K,754,MUSTAKIL PARSEL,ATAKUM,,,,,0,1,0,1,0,0,0,0
99000,VAN,EDREMIT,ELMALIK,109673-260,I_K,500,,,,,,,0,0,0,0,1,0,0,0
850000,ANKARA,GOLBASI,INCEK,69702-553,I_K,1000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
2850000,ANTALYA,GAZIPASA,BEYREBUCAK,120996-6,BAHCE,10000,MUSTAKIL PARSEL,GAZIPASA,260.0,,,,0,0,1,0,1,0,1,0
980000,IZMIR,TIRE,KAHRAT,99691-3487,TARLA,3404,MUSTAKIL PARSEL,TIRE,287.0,115.0,4.0,2000.0,0,0,1,0,1,0,0,1
695000,KOCAELI,DILOVASI,TAVSANCIL,0-36319306,I_K,500,MUSTAKIL PARSEL,KOCAELI/DILOVASI,1350.0,488.0,1.0,,0,1,0,0,1,0,1,0
73000,HATAY,ALTINOZU,YUNUSHANI,109496-311,ZEYTINLIK,2772,MUSTAKIL PARSEL,ALTINOZU,,140.0,63.0,,0,0,0,0,1,0,1,0
75000,SAKARYA,GEYVE,HACIOSMANLAR,117076-23,TARLA,4636,,,,,,,0,0,0,0,1,0,0,0
500000,TOKAT,TURHAL,DOKMETEPE,89213-96,TARLA,10000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
10000000,ADANA,CEYHAN,HAMITBEY,117052-112,TARLA,500000,,,,,,,0,0,0,0,1,0,0,0
750000,IZMIR,MENEMEN,MERMERLI,89699-328,ZEYTINLIK,8500,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
1470000,MUGLA,DATCA,MESUDIYE,116017-24,ZEYTINLIK,2669,MUSTAKIL PARSEL,DATCA,,248.0,21.0,,0,0,1,0,1,0,0,1
475000,ANTALYA,DOSEMEALTI,BADEMAGACI,117906-32,TARLA,5940,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
365000,MUGLA,BODRUM,YENIKOY KARAOVA,14535-5336,I_K,480,MUSTAKIL PARSEL,BODRUM,,0.0,0.0,,0,0,1,1,0,0,1,0
13500000,MERSIN(ICEL),TARSUS,MAHMUTAGA,108596-190,I_S,26490,MUSTAKIL PARSEL,TARSUS,510.0,,,,0,0,0,1,0,0,0,0
405000,ANKARA,SINCAN,YENIHISAR,48228-1823,I_K,1470,MUSTAKIL PARSEL,SINCAN,,,,,0,0,0,1,0,0,1,0
119000,MANISA,AKHISAR,KAPAKLI,119726-121,ZEYTINLIK,3500,MUSTAKIL PARSEL,AKHISAR,,0.0,0.0,,0,0,1,0,1,0,0,1
255000,ORDU,PERSEMBE,KALEYAKA,84716-101,I_K,543,,PERSEMBE,,,367.0,,0,0,0,0,1,0,0,0
275000,MANISA,SARUHANLI,BAHADIR,100373-71,ZEYTINLIK,12135,MUSTAKIL PARSEL,SARUHANLI,27.0,0.0,295296.0,,0,0,1,0,1,1,0,0
35000000,MUGLA,KOYCEGIZ,EKINCIK,117838-36,TARLA,40000,MUSTAKIL PARSEL,KOYCEGIZ,,,,,0,0,1,0,1,0,0,1
17500000,IZMIR,MENDERES,GORECE CUMHURIYET,51442-1018,D_A_I,20000,,,,,,,0,0,0,0,1,0,0,0
50000,IZMIR,TIRE,DEREBASI,107094-116,BAHCE,230,,,,,,,0,0,0,0,1,0,0,0
1404000,GAZIANTEP,SAHINBEY,AKBULUT,26684-566,TARLA,18720,MUSTAKIL PARSEL,,75.0,,,,0,0,1,0,1,0,0,1
750000,MANISA,SALIHLI,DURASILLI,117627-49,TARLA,9280,,,,,,,0,0,0,0,1,0,0,0
875000,YALOVA,ALTINOVA,HERSEK,35076-2020,I_K,2180,MUSTAKIL PARSEL,ALTINOVA,,,,1500.0,0,0,1,0,1,0,1,0
80000,ANKARA,CUBUK,IKIPINAR,113584-42,BAG,4816,MUSTAKIL PARSEL,,16.0,126.0,7.0,,0,0,1,0,1,0,1,0
230000,DENIZLI,PAMUKKALE,DELIKTAS,113032-34,I_K,290,MUSTAKIL PARSEL,PAMUKKALE,,,,,0,0,1,0,1,0,1,0
385000,ORDU,PERSEMBE,KALEYAKA,84716-186,I_K,1448,,,,,,,0,0,0,0,1,0,0,0
320000,YALOVA,ALTINOVA,KAYTAZDERE (KAYTAZDERE),7295-380,I_K,600,,,,,,,0,0,0,0,1,0,0,0
350000,IZMIR,MENEMEN,VILLAKENT,95506-584,I_K,420,,,,604.0,25.0,,0,0,0,0,1,0,0,0
22500,EDIRNE,MERIC,KARAYUSUFLU,77619-376,TARLA,1378,MUSTAKIL PARSEL,MERIC,,,,,0,0,1,0,1,0,0,0
1650000,TEKIRDAG,SULEYMANPASA,ALTINOVA,102466-21,I_K,13000,HISSELI TAPU,TEKIRDAG,127.0,,,,0,0,1,0,1,0,1,0
240000,KAYSERI,KOCASINAN,YAZIR,109629-35,TARLA,4200,MUSTAKIL PARSEL,KOCASINAN,57.0,6054.0,47.0,4000.0,0,0,1,0,1,0,1,0
2000000,ISTANBUL,CATALCA,ELBASAN,84566-16,TARLA,5700,MUSTAKIL PARSEL,CATALCA,300.0,,285.0,,0,1,0,0,1,0,0,0
6000000,ISTANBUL,ATASEHIR,MEVLANA,0-19592424,K_T,501,MUSTAKIL PARSEL,ATASEHIR,,934.0,1.0,,0,1,0,0,1,0,0,0
50000,MANISA,AKHISAR,CUMHURIYET,112724-117,TARLA,1500,MUSTAKIL PARSEL,CUMHURIYET,,622.0,53.0,,0,0,1,0,1,0,1,0
245000,IZMIR,KARABURUN,MORDOGAN,46471-183,I_K,275,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
4500000,ANKARA,SINCAN,BACI,14081-692,TARLA,115000,MUSTAKIL PARSEL,SINCAN,39.0,138.0,6.0,,0,0,1,0,1,0,1,0
125000,ANKARA,ETIMESGUT,YUKARIYURTCU,114682-71,TARLA,890,HISSELI TAPU,ETIMESGUT,150.0,0.0,324.0,,0,1,0,0,1,0,0,1
152900,KIRSEHIR,CICEKDAGI,KOSELI (CIFTLIK),120553-8,BAHCE,556,,,,,,,0,0,0,0,1,0,0,0
600000,CANAKKALE,GELIBOLU,COKAL,60623-432,TARLA,25,MUSTAKIL PARSEL,GELIBOLU,25.0,0.0,543.0,,0,0,1,0,1,0,0,1
130000,BALIKESIR,AYVALIK,MUTLU,112040-20,ZEYTINLIK,2570,MUSTAKIL PARSEL,AYVALIK,,,,,0,0,1,0,1,0,0,0
87000,HATAY,ARSUZ,KARAHUSEYINLI,43582-3165,I_K,231,,ARSUZ,,,,,0,0,0,0,1,0,0,0
12000000,SAKARYA,ARIFIYE,HANLI MERKEZ,113903-34,I_S,9501,,,,,,,0,0,0,0,1,0,0,0
400000,TEKIRDAG,SULEYMANPASA,ALTINOVA,692285-433,I_K,262,,,,,,,0,0,0,0,1,0,0,0
8955000,ISTANBUL,FATIH,ALEMDAR,45238-5543,T_A,162,MUSTAKIL PARSEL,BEYOGLU,,31.0,18.0,,0,0,1,0,1,0,1,0
1800000,ISTANBUL,SILE,CAYIRBASI,99832-7,I_K,1800,MUSTAKIL PARSEL,SILE,,,,,0,0,0,0,1,0,1,0
3250000,MUGLA,MILAS,BOGAZICI,9915-1305,I_K,16250,MUSTAKIL PARSEL,MILAS,,,,,0,0,0,0,1,0,0,0
28000,ANKARA,CANKAYA,YAKUPABDAL,2430-8122,TARLA,428,HISSELI TAPU,CANKAYA,61.0,,528.0,1.0,0,0,1,0,1,0,1,0
165000,MUGLA,MENTESE,ALGI,61420-616,I_K,675,,,,,,,0,0,0,0,1,0,0,0
215000,ANKARA,ETIMESGUT,BALIKUYUMCU,111314-8,TARLA,1000,HISSELI TAPU,ETIMESGUT,170.0,,,,0,1,0,0,1,0,1,0
375000,ANKARA,GOLBASI,HACILAR,59648-1665,I_K,1500,MUSTAKIL PARSEL,GOLBASI,,,,,0,0,1,0,1,0,0,1
1000000,TEKIRDAG,SULEYMANPASA,KUMBAG,692285-418,T_A,5141,,,,,,,0,0,0,1,0,0,0,0
936000,HATAY,HASSA,DEMREK,93711-113,TARLA,16200,MUSTAKIL PARSEL,HASSA,61.0,,,,0,1,0,1,0,0,1,0
400000,KOCAELI,KARAMURSEL,KAYACIK,3165-6312,I_K,403,,KARAMURSEL,,414.0,5.0,,0,0,0,1,0,0,0,0
85000,MUGLA,MENTESE,YERKESIK,110093-207,TARLA,480,,,,,,,0,0,0,0,1,0,0,0
599000,IZMIR,URLA,OZBEK,41250-1607,TARLA,3302,MUSTAKIL PARSEL,URLA,,194.0,11.0,,0,0,1,0,1,0,1,0
1000000,CANAKKALE,MERKEZ,SARAYCIK,68084-1233,TARLA,2250,MUSTAKIL PARSEL,CANAKKALE,,,,,0,1,0,0,1,0,1,0
125000,CANAKKALE,AYVACIK,KOSEDERE,3459-711,I_K,219,MUSTAKIL PARSEL,,,,2597.0,,0,1,0,0,1,0,0,0
265000,ADANA,KARATAS,YENI,41982-1407,I_K,1075,MUSTAKIL PARSEL,KARATAS,,,,,0,0,1,0,1,0,0,1
22500,BURSA,NILUFER,KAYAPA,101102-50,TARLA,54,,,,,,,0,0,0,0,1,0,0,0
67500,ANKARA,CUBUK,ASAGICAVUNDUR,0-36354698,TARLA,500,HISSELI TAPU,CUBUK,500.0,1.0,1.0,,0,1,0,0,1,1,0,0
100000,SAKARYA,KAYNARCA,ORTAKOY,94022-284,I_K,600,HISSELI TAPU,KAYNARCA,,,,,0,0,1,0,1,0,0,1
750000,SAMSUN,ATAKUM,BUYUKOYUMCA,94711-102,I_K,588,MUSTAKIL PARSEL,,,5584.0,1.0,,0,0,1,0,1,0,1,0
165000,KOCAELI,KARAMURSEL,YALAKDERE,7295-359,M_A,1770,,,,,,,0,0,0,0,1,0,0,0
160000,BALIKESIR,BANDIRMA,YESILCOMLU,71579-644,TARLA,12600,MUSTAKIL PARSEL,BANDIRMA,12700.0,,,,0,0,0,0,1,0,1,0
1350000,DENIZLI,MERKEZEFENDI,YESILYAYLA,113032-50,BAHCE,4775,,MERKEZEFENDI,,,,,0,0,1,0,1,0,1,0
3100000,ANKARA,ETIMESGUT,ALSANCAK,114682-74,I_T,2500,MUSTAKIL PARSEL,ETIMESGUT,1240.0,111111.0,11.0,,0,0,1,0,1,0,1,0
800000,ELAZIG,MERKEZ,KELMAHMUT,91825-483,TARLA,4900,MUSTAKIL PARSEL,ELAZIG,1.0,103.0,23.0,1.0,0,1,0,0,1,1,0,0
1700000,KOCAELI,KARAMURSEL,4 TEMMUZ,7295-364,M_A,6000,,,,,,,0,0,0,0,1,0,0,0
1500000,ANTALYA,MANAVGAT,SIDE,116270-55,I_K,824,MUSTAKIL PARSEL,,,363.0,8.0,,0,0,1,0,1,0,1,0
550000,ISTANBUL,CATALCA,KABAKCA,49508-137,M_A,520,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
600000,ISTANBUL,ARNAVUTKOY,HADIMKOY,0-30236957,I_K,260,,,,,,,0,0,0,0,1,0,0,0
128000,HATAY,ANTAKYA,NARLICA,79401-164,I_K,350,MUSTAKIL PARSEL,ANTAKYA,300.0,,,,0,0,1,0,1,0,1,0
850000,IZMIR,ODEMIS,KONAKLI,104547-45,TARLA,9500,MUSTAKIL PARSEL,ODEMIS,,119.0,8.0,,0,1,0,0,1,0,1,0
350000,ISTANBUL,SILIVRI,SELIMPASA,115708-6,I_K,215,,,,,,,0,0,0,0,1,0,0,0
120000,KIRKLARELI,KOFCAZ,TATLIPINAR,118680-119,TARLA,22500,MUSTAKIL PARSEL,KOFCAZ,,,,,0,0,1,0,1,0,1,0
1000000,EDIRNE,MERKEZ,ISKENDER,91436-240,TARLA,8700,MUSTAKIL PARSEL,,85.0,0.0,119.0,,0,0,0,0,1,0,1,0
1600000,EDIRNE,MERKEZ,KOCA SINAN,18902-811,TARLA,1146,MUSTAKIL PARSEL,EDIRNE,1400.0,,,,0,0,1,0,1,0,1,0
160000,NIGDE,BOR,MEHMETCIK,104215-467,I_K,570,HISSELI TAPU,,,816.0,0.0,,0,0,1,0,1,0,1,0
300000,BALIKESIR,GOMEC,KARAAGAC,92161-286,I_K,300,,,,,,,0,0,0,0,1,0,0,0
300000,BURSA,KESTEL,ERDOGAN,114437-41,BAHCE,2750,MUSTAKIL PARSEL,,,,244.0,,0,0,1,0,1,0,0,1
5800000,MERSIN(ICEL),MEZITLI,TECE,21929-2174,I_S,30000,MUSTAKIL PARSEL,MEZITLI,,,,,0,0,1,0,1,0,1,0
360000,KASTAMONU,TOSYA,CUMHURIYET,111222-10,BAG,5920,,,,,,,0,0,0,0,1,0,0,0
362000,ANTALYA,AKSU,KEMERAGZI,108122-49,I_K,362,MUSTAKIL PARSEL,AKSU,,1.0,1.0,,0,0,1,0,1,0,1,0
140000,ANKARA,YENIMAHALLE,KARACAKAYA,47915-1017,I_K,305,HISSELI TAPU,YENIMAHALLE,450.0,,,,0,1,0,0,1,0,0,1
875000,BURSA,OSMANGAZI,GUNDOGDU,2810-7688,ZEYTINLIK,7275,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,0,0
250000,MUGLA,MENTESE,BAYIR,691694-345,TARLA,30000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
1100000,ANTALYA,GAZIPASA,MUZKENT,120996-12,BAHCE,8500,MUSTAKIL PARSEL,GAZIPASA,129.0,,,,0,0,1,0,1,0,1,0
985000,TEKIRDAG,MARMARAEREGLISI,SULTANKOY,65216-481,I_K,861,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,1,0
117500,KAYSERI,KOCASINAN,OYMAAGAC,109629-46,TARLA,783,MUSTAKIL PARSEL,KOCASINAN,150.0,6545.0,4.0,500.0,0,0,1,0,1,0,0,1
500000,IZMIR,SEFERIHISAR,ORHANLI,81279-273,ZEYTINLIK,2223,,,,,,,0,0,0,0,1,0,0,0
125000,MERSIN(ICEL),ANAMUR,UCARI,28320-3294,I_K,1500,MUSTAKIL PARSEL,ANAMUR BELEDIYESI,,235.0,48.0,,0,0,1,0,1,0,1,0
350000,KIRKLARELI,MERKEZ,DEVECATAGI,52848-1792,TARLA,27300,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
165000,EDIRNE,KESAN,MECIDIYE (CUMHURIYET),87577-271,TARLA,2400,,,,,,,0,0,0,0,1,0,0,0
1200000,KAYSERI,KOCASINAN,YAZIR,120742-6,TARLA,118312,,KOCASINAN,170.0,6026.0,34.0,,0,0,1,0,1,0,0,1
320000,DUZCE,KAYNASLI,MURATBEY (YAGCILAR BILAL),1199-3836,BAHCE,21500,,,,,,,0,1,0,0,1,0,0,0
425000,TEKIRDAG,CORLU,ONERLER,103390-126,TARLA,7750,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,0,1
150000,HATAY,ANTAKYA,NARLICA,119664-11,I_K,361,,,,,,,0,0,0,0,1,0,0,0
125000,BALIKESIR,GOMEC,HACIOSMAN,96237-678,ZEYTINLIK,1490,MUSTAKIL PARSEL,GOMEC,,111.0,58.0,,0,0,1,0,1,0,0,1
175000,CANAKKALE,BIGA,GUMUSCAY (IGDELIK),110039-88,TARLA,17150,MUSTAKIL PARSEL,GUMUSCAY,,,1504.0,,0,1,0,0,1,0,1,0
825000,BALIKESIR,BURHANIYE,YUNUS,11065-1478,TARLA,19570,MUSTAKIL PARSEL,BALIKESIR,42.0,198.0,58.0,,0,0,1,0,1,0,1,0
310000,BALIKESIR,ERDEK,TATLISU,119014-7,BAG,2140,,,,,,,0,0,0,0,1,0,0,0
52000,CANAKKALE,EZINE,USKUFCU,101439-58,BAG,2500,,,,,,,0,0,0,0,1,0,0,0
7500000,IZMIR,GUZELBAHCE,CAMLI,6550-1179,TARLA,13250,MUSTAKIL PARSEL,GUZELBAHCE,,,,,0,0,1,0,1,0,1,0
410000,MERSIN(ICEL),SILIFKE,KOCAOLUK,21929-2095,TARLA,73000,,SILIFKE,,,,,0,0,0,0,1,0,0,0
305000,IZMIR,SEFERIHISAR,ORHANLI,97239-374,TARLA,1400,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
320000,BALIKESIR,BURHANIYE,OGRETMENLER,51689-439,I_K,247,MUSTAKIL PARSEL,BURHANIYE,1296.0,1.0,1.0,,0,1,0,0,1,0,1,0
30000,BALIKESIR,KEPSUT,MESTANLAR,97434-171,TARLA,60000,,,,,,,0,0,0,0,1,0,0,0
1000000,HATAY,ARSUZ,NARDUZU,109038-9,OKUL,22000,MUSTAKIL PARSEL,ARSUZ,,,,,0,0,1,0,1,0,1,0
320000,BURSA,NILUFER,BADIRGA,101189-362,I_K,600,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
1200000,BOLU,MERKEZ,KASAPLAR,9682-1288,I_K,1000,MUSTAKIL PARSEL,BOLU,1200.0,,,,0,1,0,0,1,0,1,0
320000,SAKARYA,SERDIVAN,BESEVLER,74438-469,BAHCE,1600,MUSTAKIL PARSEL,SERDIVAN,200.0,0.0,0.0,,0,0,1,0,1,0,1,0
2650000,KOCAELI,GEBZE,CUMAKOY,74645-185,TARLA,13620,MUSTAKIL PARSEL,GEBZE,,0.0,0.0,,0,0,1,0,1,0,0,0
85200,DIYARBAKIR,YENISEHIR,DOKMETAS,78814-120,TARLA,1253,HISSELI TAPU,YENISEHIR,68.0,,126.0,,0,1,0,0,1,0,0,1
180000,ANKARA,CANKAYA,YESILKENT,28568-11303,I_K,200,HISSELI TAPU,CANKAYA,900.0,29532.0,3.0,,0,1,0,1,0,0,0,1
55000,BALIKESIR,KARESI,ALACABAYIR,94094-461,TARLA,10458,,,,,,,0,0,0,0,1,0,0,0
260000,GAZIANTEP,SAHINBEY,ZEYTINLI,61477-425,BAHCE,3400,,,,,,,0,0,0,0,1,0,0,0
950000,BURSA,OSMANGAZI,CEKIRGE,83469-64,T_A,2050,MUSTAKIL PARSEL,OSMANGAZI,243.0,1.0,1.0,,0,1,0,0,1,0,0,0
6500000,ESKISEHIR,ALPU,AKTEPE,120597-66,TARLA,17000,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
715000,SAMSUN,ATAKUM,SARIISIK,86121-4763,TARLA,8400,MUSTAKIL PARSEL,ATAKUM,85.0,0.0,753.0,,0,0,1,0,1,0,1,0
740000,HATAY,ANTAKYA,KUZEYTEPE,115968-34,I_K,526,,,,,,,0,0,0,0,1,0,0,0
410000,KONYA,SELCUKLU,SELAHADDIN EYYUBI,103244-7,I_K,524,MUSTAKIL PARSEL,SELCUKLU,,14506.0,2.0,,0,1,0,0,1,0,1,0
1650000,AYDIN,SOKE,YENIKENT,104189-1259,I_T,937,MUSTAKIL PARSEL,SOKE,,,,,0,1,0,0,1,0,1,0
225000,KOCAELI,KARAMURSEL,DEREKOY,77615-275,I_K,390,MUSTAKIL PARSEL,KARAMURSEL,,,,,0,0,1,0,1,0,0,0
9500,MERSIN(ICEL),SILIFKE,SEYRANLIK,16757-905,TARLA,1349,MUSTAKIL PARSEL,SILIFKE,,102.0,2194.0,,0,0,1,0,1,0,0,1
1260000,ANKARA,YENIMAHALLE,MEHMET AKIF ERSOY,37380-3387,D_A_I,600,HISSELI TAPU,YENIMAHALLE,2100.0,60628.0,1.0,,0,0,1,0,1,0,1,0
500000,BALIKESIR,IVRINDI,KIPIKLAR,113940-69,TARLA,100000,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
